CommonName,Species,Treatment_temp,Phase,Chamber,SpeciesID,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,ScientificName,Week,Weight_g,Porometer,PercentBrown,Dead,Dead_Count,Heatwave_graph,Heatwave,SerialNumber,CalNum,DateTime,Date,Time,Conductance,Temperature_C,LeafSensor_PercentRH,FilterSensor_PercentRH,Porometer_Est,Stress_Level,Stress_Week,Stress_Week_Avg_Porometer,SD_Porometer
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,2,627,342.2,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2402902,9/17/2021 11:09,9/17/2021,1109,342.2,25.2,52.4,24.4,342.2,no,8,9.6,77.61278532
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,3,594,266.3,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2302801,9/23/2021 13:41,9/23/2021,1341,266.3,23.9,46.9,20.6,266.3,no,8,9.6,78.0442581
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,4,571,297.4,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2302602,10/1/2021 11:07,10/1/2021,1107,297.4,23.4,47.4,20.8,297.4,no,8,9.6,52.10346544
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,5,545,103.2,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2302402,10/8/2021 13:59,10/8/2021,1359,103.2,22.9,29.7,14.2,103.2,maybe,8,9.6,52.13317242
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,6,510,109.2,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2002202,10/14/2021 10:46,10/14/2021,1046,109.2,20.3,27.5,11.7,109.2,maybe,8,9.6,87.9025401
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,7,521,136.7,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2402402,10/21/2021 15:31,10/21/2021,1531,136.7,24.1,32.8,14.2,136.7,maybe,8,9.6,29.66467409
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,8,396,67.5,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2202000,10/28/2021 14:00,10/28/2021,1400,67.5,22,18.2,7.3,67.5,yes,8,9.6,29.44578634
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,9,381,77.1,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2102002,11/4/2021 14:25,11/4/2021,1425,77.1,22.2,21.2,9.4,77.1,yes,8,9.6,50.83291147
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,10,368,84.3,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2102001,11/12/2021 9:18,11/12/2021,918,84.3,21,22,9.4,84.3,yes,8,9.6,30.04526955
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,11,354,39.8,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2002001,11/18/2021 11:54,11/18/2021,1154,39.8,21.4,12,4.7,39.8,yes,8,9.6,14.54289059
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,12,344,75.9,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2002000,11/23/2021 13:19,11/23/2021,1319,75.9,22.5,20.3,8.5,75.9,yes,8,9.6,34.20147008
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,13,339,76.9,25,alive,0,Douglas fir_heatwave,yes,LPS3038,2102100,12/2/2021 10:55,12/2/2021,1055,76.9,20.9,21,8.7,76.9,yes,8,9.6,36.97952737
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,14,336,87.2,25,alive,0,Douglas fir_heatwave,yes,LPS3038,2002001,12/9/2021 12:11,12/9/2021,1211,87.2,19.5,22.4,9.6,87.2,yes,8,9.6,13.1183544
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,15,334,77.3,25,dead,1,Douglas fir_heatwave,yes,LPS3038,1802001,12/16/2021 12:56,12/16/2021,1256,77.3,18.4,22.4,10.5,77.3,yes,8,9.6,12.56929681
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,16,NA,49.9,NA,dead,1,Douglas fir_heatwave,yes,LPS3038,2102002,12/23/2021 12:21,12/23/2021,1221,49.9,21.4,14.1,5.4,49.9,yes,8,9.6,5.03150077
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,17,333,NA,90,dead,1,Douglas fir_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,8,9.6,NA
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,18,NA,NA,50,dead,1,Douglas fir_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,8,9.6,NA
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,19,329,30.7,75,dead,1,Douglas fir_heatwave,yes,LPS2668,1903801,1/14/2022 10:26,1/14/2022,1026,30.7,20.3,18.7,8.9,30.7,yes,8,9.6,4.066680328
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,20,327,72.9,90,dead,1,Douglas fir_heatwave,yes,LPS3038,1902300,1/20/2022 10:20,1/20/2022,1020,72.9,20.7,22.8,10,72.9,yes,8,9.6,10.75063306
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,21,325,57,90,dead,1,Douglas fir_heatwave,yes,LPS3038,1802000,1/27/2022 8:49,1/27/2022,849,57,18.9,17.3,7.5,57,yes,8,9.6,5.07964347
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,22,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,8,9.6,11.79473046
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,23,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,8,9.6,10.15091129
Douglas fir,PSME,Ambient_HW,1,2,PSME09,Drought,yes,7.46,440,7,8.54,Pseudotsuga menziesii,24,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,8,9.6,0
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,1,736,89.5,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2503002,9/10/2021 13:58,9/10/2021,1358,89.5,25,30,13.5,89.5,no,10,9.6,66.89194936
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,2,729,246,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2402902,9/17/2021 11:05,9/17/2021,1105,246,25.3,46.9,21.5,246,no,10,9.6,77.61278532
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,3,692,309.6,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2302801,9/23/2021 13:46,9/23/2021,1346,309.6,23.7,49.7,22.3,309.6,no,10,9.6,78.0442581
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,4,670,254.7,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2302602,10/1/2021 11:10,10/1/2021,1110,254.7,23.4,45,19.9,254.7,no,10,9.6,52.10346544
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,5,640,157.2,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2302402,10/8/2021 14:01,10/8/2021,1401,157.2,22.9,36.6,17.1,157.2,maybe,10,9.6,52.13317242
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,6,603,56.4,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2002202,10/14/2021 10:50,10/14/2021,1050,56.4,20.5,17.5,7.3,56.4,maybe,10,9.6,87.9025401
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,7,604,95.6,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2402402,10/21/2021 15:26,10/21/2021,1526,95.6,24,25.2,9.7,95.6,maybe,10,9.6,29.66467409
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,8,482,74.7,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2202000,10/28/2021 13:57,10/28/2021,1357,74.7,22,19.6,7.9,74.7,maybe,10,9.6,29.44578634
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,9,463,108.2,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2102002,11/4/2021 12:12,11/4/2021,1212,108.2,22.7,26.2,11.6,108.2,maybe,10,9.6,50.83291147
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,10,449,76.2,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2102001,11/12/2021 8:34,11/12/2021,834,76.2,21.5,20.9,9.1,76.2,yes,10,9.6,30.04526955
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,11,435,28.2,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2002001,11/18/2021 11:33,11/18/2021,1133,28.2,22.3,8.1,2.6,28.2,yes,10,9.6,14.54289059
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,12,425,70.9,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2002000,11/23/2021 12:27,11/23/2021,1227,70.9,21.6,19.3,8.1,70.9,yes,10,9.6,34.20147008
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,13,432,64.3,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2102100,12/2/2021 9:33,12/2/2021,933,64.3,22,18.1,7.2,64.3,yes,10,9.6,36.97952737
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,14,422,75.5,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2002001,12/9/2021 11:21,12/9/2021,1121,75.5,19.7,20.2,8.5,75.5,yes,10,9.6,13.1183544
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,15,416,54.9,10,alive,0,Douglas fir_heatwave,yes,LPS3038,1802001,12/16/2021 12:12,12/16/2021,1212,54.9,18.4,16,6.4,54.9,yes,10,9.6,12.56929681
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,16,NA,44.9,NA,alive,0,Douglas fir_heatwave,yes,LPS3038,2102002,12/23/2021 12:06,12/23/2021,1206,44.9,21.4,13.1,5.1,44.9,yes,10,9.6,5.03150077
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,17,410,NA,75,alive,0,Douglas fir_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,10,9.6,NA
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,18,406,NA,75,dead,1,Douglas fir_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,10,9.6,NA
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,19,414,30.6,75,dead,1,Douglas fir_heatwave,yes,LPS2668,1903801,1/14/2022 9:28,1/14/2022,928,30.6,19.9,18.5,8.6,30.6,yes,10,9.6,4.066680328
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,20,408,58.1,75,dead,1,Douglas fir_heatwave,yes,LPS3038,1902300,1/20/2022 9:42,1/20/2022,942,58.1,20.4,19,7.9,58.1,yes,10,9.6,10.75063306
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,21,404,50.7,90,dead,1,Douglas fir_heatwave,yes,LPS3038,1802000,1/27/2022 8:29,1/27/2022,829,50.7,19.1,16.6,7.6,50.7,yes,10,9.6,5.07964347
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,22,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,10,9.6,11.79473046
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,23,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,10,9.6,10.15091129
Douglas fir,PSME,Ambient_HW,1,2,PSME10,Drought,yes,7.13,480,3,11.32,Pseudotsuga menziesii,24,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,10,9.6,0
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,1,711,120.9,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2503002,9/10/2021 14:46,9/10/2021,1446,120.9,26.1,34.8,15.4,120.9,no,11,9.6,66.89194936
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,2,704,260,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2402902,9/17/2021 12:47,9/17/2021,1247,260,24.3,47.7,21.7,260,no,11,9.6,77.61278532
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,3,681,217.6,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2302801,9/23/2021 15:41,9/23/2021,1541,217.6,24,43.4,19,217.6,no,11,9.6,78.0442581
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,4,667,224.8,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2302602,10/1/2021 11:34,10/1/2021,1134,224.8,23.8,43.1,19.2,224.8,no,11,9.6,52.10346544
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,5,647,123.4,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2302402,10/8/2021 14:27,10/8/2021,1427,123.4,24.6,32.1,14.8,123.4,maybe,11,9.6,52.13317242
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,6,615,197.5,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2002202,10/14/2021 11:32,10/14/2021,1132,197.5,22.4,38.1,16.9,197.5,maybe,11,9.6,87.9025401
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,7,590,107.1,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2402402,10/21/2021 16:06,10/21/2021,1606,107.1,24.3,28.6,12.4,107.1,maybe,11,9.6,29.66467409
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,8,467,130.3,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2202000,10/28/2021 13:50,10/28/2021,1350,130.3,21.9,28.6,12.1,130.3,maybe,11,9.6,29.44578634
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,9,436,169.3,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2102002,11/4/2021 14:19,11/4/2021,1419,169.3,22,34,15.2,169.3,maybe,11,9.6,50.83291147
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,10,413,134,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2102001,11/12/2021 9:19,11/12/2021,919,134,21,29.7,13.1,134,maybe,11,9.6,30.04526955
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,11,396,52,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2002001,11/18/2021 11:49,11/18/2021,1149,52,21.6,14.8,5.8,52,yes,11,9.6,14.54289059
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,12,386,76.4,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2002000,11/23/2021 13:21,11/23/2021,1321,76.4,22.5,20.8,9.1,76.4,yes,11,9.6,34.20147008
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,13,378,69.3,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2102100,12/2/2021 11:23,12/2/2021,1123,69.3,21.2,19.7,8.3,69.3,yes,11,9.6,36.97952737
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,14,371,73.4,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2002001,12/9/2021 12:12,12/9/2021,1212,73.4,19.5,19.6,8.2,73.4,yes,11,9.6,13.1183544
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,15,367,87.1,10,alive,0,Douglas fir_heatwave,yes,LPS3038,1802001,12/16/2021 12:57,12/16/2021,1257,87.1,18.4,23.3,10.3,87.1,yes,11,9.6,12.56929681
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,16,NA,40,NA,alive,0,Douglas fir_heatwave,yes,LPS3038,2102002,12/23/2021 12:24,12/23/2021,1224,40,21.5,11.8,4.4,40,yes,11,9.6,5.03150077
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,17,363,NA,50,alive,0,Douglas fir_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,11,9.6,NA
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,18,359,NA,75,alive,0,Douglas fir_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,11,9.6,NA
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,19,358,30.1,50,alive,0,Douglas fir_heatwave,yes,LPS2668,1903801,1/14/2022 10:16,1/14/2022,1016,30.1,20.3,18.5,8.8,30.1,yes,11,9.6,4.066680328
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,20,355,77.1,75,dead,1,Douglas fir_heatwave,yes,LPS3038,1902300,1/20/2022 9:52,1/20/2022,952,77.1,20.6,23.6,10.3,77.1,yes,11,9.6,10.75063306
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,21,353,63,75,dead,1,Douglas fir_heatwave,yes,LPS3038,1802000,1/27/2022 8:40,1/27/2022,840,63,18.8,19.1,8.6,63,yes,11,9.6,5.07964347
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,22,351,25.5,75,dead,1,Douglas fir_heatwave,yes,LPS2668,1803502,2/3/2022 10:23,2/3/2022,1023,25.5,17.5,14.2,6.3,25.5,yes,11,9.6,11.79473046
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,23,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,11,9.6,10.15091129
Douglas fir,PSME,Ambient_HW,1,2,PSME11,Drought,yes,5.3,422,4,8.18,Pseudotsuga menziesii,24,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,11,9.6,0
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,1,702,93,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2503002,9/10/2021 14:40,9/10/2021,1440,93,25.7,30.8,14.1,93,no,8,9.6,66.89194936
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,2,695,281.9,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2402902,9/17/2021 11:16,9/17/2021,1116,281.9,25.1,49.2,22.7,281.9,no,8,9.6,77.61278532
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,3,657,252.1,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2302801,9/23/2021 15:39,9/23/2021,1539,252.1,24.1,46.6,21.1,252.1,no,8,9.6,78.0442581
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,4,633,195,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2302602,10/1/2021 11:37,10/1/2021,1137,195,23.8,40.6,18,195,no,8,9.6,52.10346544
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,5,604,196.3,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2302402,10/8/2021 14:29,10/8/2021,1429,196.3,24.6,40.3,18.8,196.3,no,8,9.6,52.13317242
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,6,546,257.7,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2002202,10/14/2021 11:22,10/14/2021,1122,257.7,21.9,42.4,18.7,257.7,no,8,9.6,87.9025401
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,7,516,128.8,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2402402,10/21/2021 15:58,10/21/2021,1558,128.8,24.2,31.3,13.2,128.8,maybe,8,9.6,29.66467409
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,8,422,64.9,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2202000,10/28/2021 13:48,10/28/2021,1348,64.9,21.9,17.5,6.9,64.9,yes,8,9.6,29.44578634
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,9,412,74.3,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2102002,11/4/2021 14:24,11/4/2021,1424,74.3,22,20.6,9.1,74.3,yes,8,9.6,50.83291147
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,10,400,88.1,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2102001,11/12/2021 9:21,11/12/2021,921,88.1,21.1,22.8,9.8,88.1,yes,8,9.6,30.04526955
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,11,391,42.2,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2002001,11/18/2021 11:57,11/18/2021,1157,42.2,21.3,12.3,4.6,42.2,yes,8,9.6,14.54289059
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,12,387,81.4,10,alive,0,Douglas fir_heatwave,yes,LPS3038,2002000,11/23/2021 13:08,11/23/2021,1308,81.4,22.6,21.1,8.8,81.4,yes,8,9.6,34.20147008
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,13,385,65.9,25,alive,0,Douglas fir_heatwave,yes,LPS3038,2102100,12/2/2021 10:31,12/2/2021,1031,65.9,21,18.8,7.7,65.9,yes,8,9.6,36.97952737
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,14,381,64.1,25,alive,0,Douglas fir_heatwave,yes,LPS3038,2002001,12/9/2021 12:18,12/9/2021,1218,64.1,19.6,17.8,7.4,64.1,yes,8,9.6,13.1183544
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,15,379,86.6,50,dead,1,Douglas fir_heatwave,yes,LPS3038,1802001,12/16/2021 13:01,12/16/2021,1301,86.6,18.5,23.2,10.2,86.6,yes,8,9.6,12.56929681
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,16,NA,40.3,NA,dead,1,Douglas fir_heatwave,yes,LPS3038,2102002,12/23/2021 12:35,12/23/2021,1235,40.3,21.8,11.8,4.4,40.3,yes,8,9.6,5.03150077
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,17,NA,NA,90,dead,1,Douglas fir_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,8,9.6,NA
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,18,NA,NA,90,dead,1,Douglas fir_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,8,9.6,NA
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,19,373,31.6,75,dead,1,Douglas fir_heatwave,yes,LPS2668,1903801,1/14/2022 10:25,1/14/2022,1025,31.6,20.3,18.8,8.7,31.6,yes,8,9.6,4.066680328
Douglas fir,PSME,Ambient_HW,1,2,PSME12,Drought,yes,5.52,418,4,7.67,Pseudotsuga menziesii,20,371,56.6,90,dead,1,Douglas fir_heatwave,yes,LPS3038,1902300,1/20/2022 10:18,1/20/2022,1018,56.6,20.7,18.6,7.7,56.6,yes,8,9.6,10.75063306
