Species,SpeciesID,Week,Phase,Chamber,ScientificName,CommonName,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Weight_g,Porometer,PercentBrown,Dead,SerialNumber,CalNum,DateTime,Date,Time,Conductance,Temperature_C,LeafSensor_PercentRH,FilterSensor_PercentRH
PIEN,PIEN19,11.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,12,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,436,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,12.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,13,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,NA,NA,NA,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,13.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,14,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,421,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,14.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,15,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,413,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,15.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,16,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,407,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,16.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,17,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,399,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,17.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,NA,NA,50,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,18,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,394,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,18.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,19,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,391,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,19.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,20,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,388,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,20.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,21,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,21.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,22,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,22.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,23,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,23.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN19,24,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,5.99,295,4,6.44,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,1,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,860,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,1.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,2,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,836,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,2.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,3,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,809,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,3.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,4,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,789,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,4.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,NA,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,763,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,5.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,6,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,735,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,6.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,7,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,708,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,7.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,8,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,621,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,8.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,9,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,586,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,9.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,10,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,552,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,10.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,11,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,524,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,11.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,12,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,507,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,12.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,13,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,NA,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,13.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,14,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,14.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,15,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,468,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,15.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,16,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,455,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,16.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,17,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,445,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,17.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,18,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,437,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,18.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,19,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,430,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,19.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,20,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,423,NA,25,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,20.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,21,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,417,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,21.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,22,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,415,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,22.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,23,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,23.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN20,24,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6.44,260,5,5.11,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,1,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,764,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,1.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,2,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,736,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,2.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,3,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,704,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,3.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,4,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,674,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,4.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,NA,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,643,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,5.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,6,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,614,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,6.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,7,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,582,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,7.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,8,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,499,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,8.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,9,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,478,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,9.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,10,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,461,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,10.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,11,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,447,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,11.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,12,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,437,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,12.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,13,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,NA,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,13.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,14,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,422,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,14.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,15,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,415,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,15.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,16,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,408,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,16.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,17,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,400,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,17.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,50,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,18,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,394,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,18.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,19,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,391,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,19.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,20,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,389,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,20.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,21,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,21.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,22,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,22.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,23,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,23.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN21,24,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,6,319,5,5.63,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,1,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,771,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,1.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,2,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,743,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,2.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,3,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,717,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,3.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,4,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,688,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,4.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,NA,NA,NA,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,654,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,5.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,6,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,621,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,6.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,7,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,589,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,7.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,8,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,496,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,8.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,9,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,470,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,9.5,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEN,PIEN22,10,1,3,Picea engelmannii,Engelman Spruce,Ambient_HW,Drought,no,4.57,239,4,3.27,453,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
