Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,Weight_g,Porometer,PercentBrown,Dead,Dead_Count,SerialNumber,CalNum,DateTime,Date,Time,Conductance,Temperature_C,LeafSensor_PercentRH,FilterSensor_PercentRH
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,3,600,103.9,25,alive,0,LPS3038,2002202,2021-10-14 09:23:00,2021-10-14,0923,103.9,21.1,26.9,11.7
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,3.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,4,585,151,25,alive,0,LPS3038,2302500,2021-10-22 12:27:00,2021-10-22,1227,151,25.3,33.7,13.4
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,4.5,NA,NA,NA,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,5,566,108.8,10,alive,0,LPS3038,2202000,2021-10-28 16:30:00,2021-10-28,1630,108.8,22.6,25.6,10.8
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,5.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,6,548,79.7,25,alive,0,LPS3038,2102002,2021-11-04 16:45:00,2021-11-04,1645,79.7,22.8,21.9,9.9
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,6.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,7,532,78.5,25,alive,0,LPS3038,2102001,2021-11-11 12:07:00,2021-11-11,1207,78.5,21.4,24.9,13.5
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,7.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,8,505,101.2,25,alive,0,LPS3038,2002001,2021-11-18 13:59:00,2021-11-18,1359,101.2,22.6,24.9,10.7
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,8.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,9,483,94.2,25,alive,0,LPS3038,2002000,2021-11-23 15:06:00,2021-11-23,1506,94.2,21.6,24,10.5
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,9.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,10,458,81.9,25,alive,0,LPS3038,2102100,2021-12-02 13:53:00,2021-12-02,1353,81.9,22.8,22.2,9.4
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,10.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,11,423,102.2,25,alive,0,LPS3038,2002001,2021-12-09 09:29:00,2021-12-09,0929,102.2,19.5,24.7,10.5
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,11.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,12,398,139.9,25,alive,0,LPS3038,1802001,2021-12-16 12:00:00,2021-12-16,1200,139.9,18.2,30,12.7
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,12.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,13,NA,71.6,NA,alive,0,LPS3038,2102002,2021-12-23 15:15:00,2021-12-23,1515,71.6,21.9,19.3,8
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,13.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,14,368,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,14.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,15,352,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,15.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,16,338,26.7,25,alive,0,LPS2668,1903801,2022-01-14 11:54:00,2022-01-14,1154,26.7,20.6,16.6,7.7
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,16.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,17,324,75.1,25,alive,0,LPS3038,1902300,2022-01-20 12:53:00,2022-01-20,1253,75.1,20.3,23.2,10.2
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,17.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,18,315,51.2,10,alive,0,LPS3038,1802000,2022-01-27 10:43:00,2022-01-27,1043,51.2,19.6,15.9,6.7
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,18.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,19,306,23.6,25,alive,0,LPS2668,1803502,2022-02-03 11:21:00,2022-02-03,1121,23.6,17.5,13.2,5.8
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,19.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,20,297,42.6,25,alive,0,LPS2668,2003204,2022-02-10 10:56:00,2022-02-10,1056,42.6,20.1,21.1,10.4
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,20.5,NA,NA,50,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,21,291,48.9,50,dead,1,LPS3038,2002300,2022-02-17 12:28:00,2022-02-17,1228,48.9,20.4,17,7.6
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,21.5,NA,NA,75,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,22,288,75.3,75,dead,1,LPS3038,2002107,2022-02-24 10:19:00,2022-02-24,1019,75.3,18.4,21.2,9.5
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,22.5,NA,NA,90,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,23,285,NA,90,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,23.5,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN39,Ambient,Drought,yes,6.14,288,3,4.68,24,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,1,615,218,10,alive,0,LPS3038,2302602,2021-10-01 15:35:00,2021-10-01,1535,218,23.7,42.4,18.8
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,1.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,2,598,235.4,10,alive,0,LPS3038,2302402,2021-10-08 16:12:00,2021-10-08,1612,235.4,25.1,43.1,19.8
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,2.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,3,566,127.9,10,alive,0,LPS3038,2002202,2021-10-14 09:20:00,2021-10-14,0920,127.9,21.2,30.2,12.9
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,3.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,4,542,131.7,10,alive,0,LPS3038,2302500,2021-10-22 12:32:00,2021-10-22,1232,131.7,25.1,32.4,13.7
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,4.5,NA,NA,NA,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,5,517,153.8,10,alive,0,LPS3038,2202000,2021-10-28 16:34:00,2021-10-28,1634,153.8,22.8,31.2,13.1
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,5.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,6,493,86.9,10,alive,0,LPS3038,2102002,2021-11-04 16:43:00,2021-11-04,1643,86.9,22.9,22.9,10.1
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,6.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,7,465,80.3,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,7.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,8,418,84.7,10,alive,0,LPS3038,2002001,2021-11-18 14:00:00,2021-11-18,1400,84.7,22.7,22.2,9.6
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,8.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,9,382,105.7,25,alive,0,LPS3038,2002000,2021-11-23 14:48:00,2021-11-23,1448,105.7,21.8,25.7,11.2
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,9.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,10,357,98.6,25,alive,0,LPS3038,2102100,2021-12-02 13:56:00,2021-12-02,1356,98.6,22.8,25.1,10.7
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,10.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,11,337,98.5,25,alive,0,LPS3038,2002001,2021-12-09 09:30:00,2021-12-09,0930,98.5,19.5,23.7,9.8
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,11.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,12,321,90.1,10,alive,0,LPS3038,1802001,2021-12-16 12:07:00,2021-12-16,1207,90.1,18.4,23,9.7
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,12.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,13,NA,57.8,NA,alive,0,LPS3038,2102002,2021-12-23 15:10:00,2021-12-23,1510,57.8,21.8,16.2,6.5
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,13.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,14,302,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,14.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,15,294,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,15.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,16,287,26.4,25,alive,0,LPS2668,1903801,2022-01-14 11:56:00,2022-01-14,1156,26.4,20.6,16.5,7.6
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,16.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,17,277,49.8,25,alive,0,LPS3038,1902300,2022-01-20 12:57:00,2022-01-20,1257,49.8,20.3,16.9,7
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,17.5,NA,NA,50,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,18,274,43.1,75,dead,1,LPS3038,1802000,2022-01-27 10:40:00,2022-01-27,1040,43.1,19.5,13.1,4.9
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,18.5,NA,NA,90,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,19,272,NA,90,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,19.5,NA,NA,90,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,20,271,NA,90,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,20.5,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,21,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,21.5,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,22,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,22.5,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,23,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,23.5,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN40,Ambient,Drought,yes,7.36,258,3,4.11,24,NA,NA,NA,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,1,678,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,1.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,2,662,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,2.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,3,636,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,3.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,4,620,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,4.5,NA,NA,NA,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,5,602,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,5.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,6,583,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,6.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,7,558,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,7.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,8,508,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,8.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,9,469,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,9.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,10,440,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,10.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,11,412,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,11.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,12,391,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,12.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,13,NA,NA,NA,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,13.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,14,368,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,14.5,NA,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,15,357,NA,10,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,15.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,16,347,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,16.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,17,338,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,17.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,18,331,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,18.5,NA,NA,25,alive,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,19,324,NA,25,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,19.5,NA,NA,50,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,20,316,NA,75,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,20.5,NA,NA,90,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN41,Ambient,Drought,no,5.87,286,4,3.81,21,312,NA,90,dead,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
