Chamber,Kestrel,Date,Time,Temperature_C,WetBulb_C,PercentRH,Barometer_MB,Altitude_M,StationPressure_MB,WindSpeed_M/S,HeatIndex_C,DewPoint_C,DensityAltitude_M,WindChill_C,DateTime
1,1,2021-09-07,1800,26.4,25,90,925,760,925.1,0,30.7,24.6,1462,26.4,2021-09-07 18:00:00
1,1,2021-09-07,1830,26.1,24.6,89.4,924.9,760,924.9,0,29.6,24.2,1448,26,2021-09-07 18:30:00
1,1,2021-09-07,1900,25.5,24.3,90.7,925.2,758,925.2,0,28.6,23.9,1425,25.5,2021-09-07 19:00:00
1,1,2021-09-07,1930,25.5,24,89,925.4,756,925.4,0,28.5,23.6,1419,25.5,2021-09-07 19:30:00
1,1,2021-09-07,2000,25.3,23.7,88,925.5,755,925.6,0,27.7,23.1,1406,25.2,2021-09-07 20:00:00
1,1,2021-09-07,2030,24.8,23.1,87.2,926,751,926,0,26.5,22.5,1380,24.8,2021-09-07 20:30:00
1,1,2021-09-07,2100,24.4,22.6,86.5,926.4,747,926.4,0,26.1,22,1360,24.4,2021-09-07 21:00:00
1,1,2021-09-07,2130,24,22.3,86.6,926.2,749,926.3,0,25.6,21.7,1347,24,2021-09-07 21:30:00
1,1,2021-09-07,2200,23.6,21.9,86.9,926.7,744,926.8,0,24.9,21.3,1328,23.5,2021-09-07 22:00:00
1,1,2021-09-07,2230,23.4,21.7,86.9,926.9,743,926.9,0,24.8,21.1,1317,23.4,2021-09-07 22:30:00
1,1,2021-09-07,2300,23.1,21.5,87.3,926.5,746,926.5,0,24.5,20.9,1309,23.1,2021-09-07 23:00:00
1,1,2021-09-07,2330,22.9,21.3,87.5,926.5,746,926.5,0,24.2,20.7,1300,22.9,2021-09-07 23:30:00
1,1,2021-09-08,0000,22.5,20.9,87.3,926.4,747,926.4,0,23.6,20.3,1286,22.5,2021-09-08 00:00:00
1,1,2021-09-08,0030,22.2,20.7,88.1,927,740,927.1,0,23.3,20.2,1267,22.2,2021-09-08 00:30:00
1,1,2021-09-08,0100,22.2,20.8,88.9,927.5,737,927.6,0,23.3,20.3,1261,22.2,2021-09-08 01:00:00
1,1,2021-09-08,0130,22.1,20.7,88.5,927.7,735,927.7,0,23.1,20.1,1256,22.1,2021-09-08 01:30:00
1,1,2021-09-08,0200,22.1,20.7,88.6,927.7,736,927.7,0,23.1,20.1,1256,22.1,2021-09-08 02:00:00
1,1,2021-09-08,0230,22,20.6,88.8,927.5,736,927.6,0,23,20.1,1254,22,2021-09-08 02:30:00
1,1,2021-09-08,0300,20.5,18.9,87.1,927.5,736,927.6,0,21.1,18.3,1190,20.5,2021-09-08 03:00:00
1,1,2021-09-08,0330,18.2,16.5,85.7,928,732,928,0,18.1,15.7,1093,18.1,2021-09-08 03:30:00
1,1,2021-09-08,0400,16.7,15.4,88.7,928.5,729,928.5,0,16.9,14.8,1032,16.7,2021-09-08 04:00:00
1,1,2021-09-08,0430,15.6,14.5,89,928.5,727,928.6,0,15.8,13.8,988,15.6,2021-09-08 04:30:00
1,1,2021-09-08,0500,14.7,13.5,88.8,928.7,726,928.8,0,14.8,12.8,948,14.6,2021-09-08 05:00:00
1,1,2021-09-08,0530,14.4,13.5,91.5,929.2,723,929.2,0,14.6,13,933,14.3,2021-09-08 05:30:00
1,1,2021-09-08,0600,13.3,12.2,89,929.4,720,929.4,0,13.5,11.6,888,13.3,2021-09-08 06:00:00
1,1,2021-09-08,0630,12.1,10.9,87.8,929.7,717,929.8,0,12.1,10.1,834,12,2021-09-08 06:30:00
1,1,2021-09-08,0700,12,11,89.8,929.7,717,929.8,0,12,10.4,832,11.9,2021-09-08 07:00:00
1,1,2021-09-08,0730,11.9,10.9,90,930.2,712,930.3,0,12,10.3,822,11.8,2021-09-08 07:30:00
1,1,2021-09-08,0800,13.3,12.8,96.3,930.5,710,930.6,0,13.7,12.7,877,13.2,2021-09-08 08:00:00
1,1,2021-09-08,0830,15.1,14.9,98.7,930.7,709,930.7,0,15.7,14.9,951,15.1,2021-09-08 08:30:00
1,1,2021-09-08,0900,15.8,15.4,96.8,930.7,709,930.7,0,16.3,15.3,976,15.7,2021-09-08 09:00:00
1,1,2021-09-08,0930,15.8,15.3,95.2,930.9,706,930.9,0,16.3,15.1,975,15.8,2021-09-08 09:30:00
1,1,2021-09-08,1000,17.4,17.2,99.3,930.9,707,930.9,0,18,17.3,1040,17.3,2021-09-08 10:00:00
1,1,2021-09-08,1030,19.5,19.5,100,930.7,708,930.7,0,20.5,19.5,1129,19.5,2021-09-08 10:30:00
1,1,2021-09-08,1100,20.3,20,98,930.4,712,930.4,0,21.2,19.9,1161,20.2,2021-09-08 11:00:00
1,1,2021-09-08,1130,20.6,20,95.7,930.2,714,930.2,0,21.4,19.9,1174,20.5,2021-09-08 11:30:00
1,1,2021-09-08,1200,23.1,22.9,98.6,929.5,719,929.5,0,24.9,22.8,1286,23,2021-09-08 12:00:00
1,1,2021-09-08,1230,26.7,25.4,90.6,929,724,929,0,31.2,25,1430,26.6,2021-09-08 12:30:00
1,1,2021-09-08,1300,27.9,25.9,85.6,928.2,731,928.2,0,33.4,25.3,1483,27.9,2021-09-08 13:00:00
1,1,2021-09-08,1330,28,26,85.5,927.7,736,927.7,0,33.7,25.4,1494,28,2021-09-08 13:30:00
1,1,2021-09-08,1400,28,26.1,86.5,927.4,739,927.4,0,33.9,25.6,1499,28,2021-09-08 14:00:00
1,1,2021-09-08,1430,27.9,26.2,88,927,742,927,0,33.8,25.7,1499,27.9,2021-09-08 14:30:00
1,1,2021-09-08,1500,27.8,26.2,88.6,926.5,746,926.6,0,33.4,25.7,1499,27.7,2021-09-08 15:00:00
1,1,2021-09-08,1530,27.6,26,88.7,926.2,749,926.2,0,32.9,25.5,1496,27.5,2021-09-08 15:30:00
1,1,2021-09-08,1600,27.4,25.8,88.7,925.7,752,925.8,0,32.5,25.3,1491,27.3,2021-09-08 16:00:00
1,1,2021-09-08,1630,27.1,25.5,88.5,925.5,755,925.6,0,32,25.1,1483,27.1,2021-09-08 16:30:00
1,1,2021-09-08,1700,26.8,25.3,89,925.5,755,925.5,0,31.4,24.8,1472,26.8,2021-09-08 17:00:00
1,1,2021-09-08,1730,26.7,25,87.4,925.5,756,925.5,0,31,24.5,1466,26.7,2021-09-08 17:30:00
1,1,2021-09-08,1800,26.5,24.7,87.2,925.5,754,925.6,0,30.3,24.2,1454,26.4,2021-09-08 18:00:00
1,1,2021-09-08,1830,25.9,24.3,86.6,925.7,753,925.7,0,28.9,23.4,1438,25.8,2021-09-08 18:30:00
1,1,2021-09-08,1900,25.6,23.8,86.6,925.7,752,925.8,0,28.4,23.2,1415,25.6,2021-09-08 19:00:00
1,1,2021-09-08,1930,25.3,23.5,83.5,926.2,749,926.2,0,27.5,22.3,1406,25.3,2021-09-08 19:30:00
1,1,2021-09-08,2000,25.1,22.9,83.5,926.4,747,926.4,0,27.1,22.1,1387,25.1,2021-09-08 20:00:00
1,1,2021-09-08,2030,24.8,22.6,83.4,926.9,743,926.9,0,26.5,21.8,1368,24.8,2021-09-08 20:30:00
1,1,2021-09-08,2100,24.4,22.1,82.9,927.2,739,927.3,0,25.8,21.4,1348,24.4,2021-09-08 21:00:00
1,1,2021-09-08,2130,24.1,21.9,83.3,927.5,737,927.6,0,25.5,21.1,1330,24.1,2021-09-08 21:30:00
1,1,2021-09-08,2200,23.8,21.5,82.6,927.7,734,927.8,0,25.1,20.7,1316,23.8,2021-09-08 22:00:00
1,1,2021-09-08,2230,23.5,21.3,83,928,732,928.1,0,24.7,20.5,1301,23.5,2021-09-08 22:30:00
1,1,2021-09-08,2300,23.2,21.1,83.2,928.2,732,928.2,0,24.3,20.2,1289,23.2,2021-09-08 23:00:00
1,1,2021-09-08,2330,22.9,20.7,83.3,928.4,729,928.4,0,24,19.9,1274,22.9,2021-09-08 23:30:00
1,1,2021-09-09,0000,22.6,20.4,83.3,928.5,728,928.6,0,23.5,19.6,1258,22.5,2021-09-09 00:00:00
1,1,2021-09-09,0030,22.3,20.3,84,928.7,726,928.8,0,23.3,19.5,1247,22.3,2021-09-09 00:30:00
1,1,2021-09-09,0100,22.2,20.1,83.5,928.7,726,928.8,0,23,19.2,1239,22.1,2021-09-09 01:00:00
1,1,2021-09-09,0130,22.2,20.1,83.8,928.9,726,928.9,0,23,19.3,1239,22.1,2021-09-09 01:30:00
1,1,2021-09-09,0200,22.1,20,83.6,928.7,726,928.8,0,23,19.2,1238,22.1,2021-09-09 02:00:00
1,1,2021-09-09,0230,22.1,20.1,83.7,928.7,726,928.8,0,23,19.2,1239,22.1,2021-09-09 02:30:00
1,1,2021-09-09,0300,20.5,18.4,83.1,928.9,724,928.9,0,21,17.5,1172,20.5,2021-09-09 03:00:00
1,1,2021-09-09,0330,18.2,16.4,83.7,929,724,929,0,18.2,15.4,1082,18.2,2021-09-09 03:30:00
1,1,2021-09-09,0400,16.2,15.2,88.4,929,724,929,0,16.3,14.2,1021,16.1,2021-09-09 04:00:00
1,1,2021-09-09,0430,15.7,14.4,88.4,929,724,929,0,15.8,13.8,985,15.7,2021-09-09 04:30:00
1,1,2021-09-09,0500,14.6,13.4,90.9,929.2,721,929.3,0,14.8,13.1,945,14.5,2021-09-09 05:00:00
1,1,2021-09-09,0530,14.4,13.5,90.9,929.4,721,929.4,0,14.7,13,933,14.4,2021-09-09 05:30:00
1,1,2021-09-09,0600,13.4,12.3,88.6,929.5,720,929.5,0,13.6,11.6,891,13.4,2021-09-09 06:00:00
1,1,2021-09-09,0630,12.2,11,87.7,929.7,717,929.7,0,12.2,10.2,839,12.1,2021-09-09 06:30:00
1,1,2021-09-09,0700,12,10.9,89,929.7,716,929.8,0,12,10.2,831,11.9,2021-09-09 07:00:00
1,1,2021-09-09,0730,11.9,11,90,929.9,715,929.9,0,12.1,10.3,829,11.9,2021-09-09 07:30:00
1,1,2021-09-09,0800,13.2,12.8,96,930.2,713,930.2,0,13.7,12.6,880,13.2,2021-09-09 08:00:00
1,1,2021-09-09,0830,15,14.9,98.5,930.2,714,930.2,0,15.6,14.8,954,15,2021-09-09 08:30:00
1,1,2021-09-09,0900,15.8,15.4,96.6,930.4,712,930.4,0,16.3,15.2,980,15.7,2021-09-09 09:00:00
1,1,2021-09-09,0930,15.9,15.3,94.4,930.4,711,930.4,0,16.4,15,983,15.9,2021-09-09 09:30:00
1,1,2021-09-09,1000,17.5,17.3,99,930.7,709,930.7,0,18.1,17.3,1047,17.4,2021-09-09 10:00:00
1,1,2021-09-09,1030,19.4,19.2,98.5,930.5,710,930.6,0,20.3,19.2,1125,19.4,2021-09-09 10:30:00
1,1,2021-09-09,1100,20.2,19.2,92,930.4,711,930.4,0,20.9,18.9,1154,20.2,2021-09-09 11:00:00
1,1,2021-09-09,1130,20.6,19.5,91.5,930.2,714,930.2,0,21.4,19.2,1171,20.6,2021-09-09 11:30:00
1,1,2021-09-09,1200,23,21.7,89.9,929.7,717,929.7,0,24.4,21.3,1272,23,2021-09-09 12:00:00
1,1,2021-09-09,1230,26.6,24.3,83.6,929.2,723,929.2,0,30.3,23.6,1415,26.6,2021-09-09 12:30:00
1,1,2021-09-09,1300,27.8,24.6,78,928.7,726,928.8,0,31.8,23.6,1458,27.7,2021-09-09 13:00:00
1,1,2021-09-09,1330,28,24.1,72.9,928,732,928.1,0,31.5,22.7,1476,28,2021-09-09 13:30:00
1,1,2021-09-09,1400,27.8,23.8,72.9,927.9,734,927.9,0,30.9,22.4,1459,27.7,2021-09-09 14:00:00
1,1,2021-09-09,1430,27.8,23.5,68.8,927.5,738,927.5,0,30.5,21.6,1456,27.8,2021-09-09 14:30:00
1,1,2021-09-09,1500,28,23.4,68.8,927.2,740,927.3,0,30.9,21.7,1471,28,2021-09-09 15:00:00
1,1,2021-09-09,1530,26.8,23.1,74,926.9,743,926.9,0,29.4,21.8,1435,26.8,2021-09-09 15:30:00
1,1,2021-09-09,1600,26.7,23.8,79.6,926.5,746,926.5,0,29.8,22.9,1442,26.6,2021-09-09 16:00:00
1,1,2021-09-09,1630,26.4,23.6,80.5,926.2,750,926.2,0,29.3,22.8,1433,26.3,2021-09-09 16:30:00
1,1,2021-09-09,1700,26.2,23.5,81,926,751,926.1,0,28.9,22.7,1428,26.1,2021-09-09 17:00:00
1,1,2021-09-09,1730,26.1,23.5,81.3,925.7,754,925.7,0,28.9,22.7,1430,26.1,2021-09-09 17:30:00
1,1,2021-09-09,1800,25.8,23.2,80.8,925.7,753,925.8,0,28.3,22.3,1416,25.8,2021-09-09 18:00:00
1,1,2021-09-09,1830,25.5,22.9,81.3,925.9,752,925.9,0,27.5,22,1401,25.4,2021-09-09 18:30:00
1,1,2021-09-09,1900,25.2,22.6,81.5,926.4,748,926.4,0,26.9,21.8,1384,25.1,2021-09-09 19:00:00
1,1,2021-09-09,1930,25,22.6,81.8,926.5,747,926.5,0,26.7,21.7,1379,25,2021-09-09 19:30:00
1,1,2021-09-09,2000,24.8,22.4,81.8,926.7,743,926.8,0,26.3,21.5,1368,24.8,2021-09-09 20:00:00
1,1,2021-09-09,2030,24.5,22,81.6,927.4,738,927.4,0,25.8,21.1,1347,24.5,2021-09-09 20:30:00
1,1,2021-09-09,2100,24.1,21.7,82,928,734,928,0,25.4,20.9,1326,24.1,2021-09-09 21:00:00
1,1,2021-09-09,2130,23.8,21.4,82.2,928.2,730,928.3,0,24.9,20.6,1309,23.7,2021-09-09 21:30:00
1,1,2021-09-09,2200,23.5,21.1,82.1,928.5,728,928.5,0,24.5,20.2,1294,23.4,2021-09-09 22:00:00
1,1,2021-09-09,2230,23.1,20.8,81.9,928.7,726,928.7,0,24.1,19.9,1279,23.1,2021-09-09 22:30:00
1,1,2021-09-09,2300,22.8,20.5,82.5,928.7,726,928.8,0,23.7,19.6,1268,22.7,2021-09-09 23:00:00
1,1,2021-09-09,2330,22.6,20.3,82.5,928.7,726,928.8,0,23.5,19.5,1256,22.6,2021-09-09 23:30:00
1,1,2021-09-10,0000,22.2,20.2,83.4,929,724,929,0,23,19.2,1246,22.1,2021-09-10 00:00:00
1,1,2021-09-10,0030,22,19.9,83.4,929,724,929,0,22.9,19.1,1230,22,2021-09-10 00:30:00
1,1,2021-09-10,0100,21.8,19.6,82.8,929,724,929.1,0,22.6,18.8,1223,21.8,2021-09-10 01:00:00
1,1,2021-09-10,0130,21.8,19.5,82.6,929,724,929,0,22.5,18.7,1221,21.7,2021-09-10 01:30:00
1,1,2021-09-10,0200,21.8,19.5,82.7,928.9,724,928.9,0,22.5,18.7,1222,21.7,2021-09-10 02:00:00
1,1,2021-09-10,0230,21.8,19.5,82.6,929,723,929.1,0,22.5,18.7,1220,21.7,2021-09-10 02:30:00
1,1,2021-09-10,0300,20.1,17.7,80.5,929,723,929.1,0,20.4,16.7,1152,20.1,2021-09-10 03:00:00
1,1,2021-09-10,0330,18,15.9,81.7,929.2,722,929.3,0,17.9,14.8,1069,18,2021-09-10 03:30:00
1,1,2021-09-10,0400,16.6,15,85.5,929.5,718,929.6,0,16.6,14.2,1015,16.6,2021-09-10 04:00:00
1,1,2021-09-10,0430,15.6,14.2,86.3,929.7,718,929.7,0,15.7,13.3,973,15.6,2021-09-10 04:30:00
1,1,2021-09-10,0500,14.7,13.3,87,929.7,716,929.8,0,14.8,12.6,937,14.7,2021-09-10 05:00:00
1,1,2021-09-10,0530,14.3,13.1,89.4,930.2,713,930.2,0,14.4,12.6,918,14.2,2021-09-10 05:30:00
1,1,2021-09-10,0600,13.4,12.1,87.5,930.5,710,930.5,0,13.4,11.3,878,13.3,2021-09-10 06:00:00
1,1,2021-09-10,0630,12,10.5,85.2,930.9,706,930.9,0,11.9,9.6,816,11.9,2021-09-10 06:30:00
1,1,2021-09-10,0700,11.6,10.4,87.2,931.2,704,931.2,0,11.7,9.6,800,11.6,2021-09-10 07:00:00
1,1,2021-09-10,0730,11.4,10.4,89.3,931.5,700,931.6,0,11.5,9.7,789,11.4,2021-09-10 07:30:00
1,1,2021-09-10,0800,12.7,12.4,96.7,931.9,698,931.9,0,13.1,12.2,842,12.7,2021-09-10 08:00:00
1,1,2021-09-10,0830,14.3,14.2,99.5,932,698,932,0,15,14.3,908,14.3,2021-09-10 08:30:00
1,1,2021-09-10,0900,15,14.9,99,932,698,932,0,15.6,14.9,935,15,2021-09-10 09:00:00
1,1,2021-09-10,0930,15.9,14.8,100,931.7,698,931.8,0,16.6,15.9,939,15.9,2021-09-10 09:30:00
1,1,2021-09-10,1000,16.7,16.7,100,931.7,700,931.7,0,17.5,16.7,1004,16.7,2021-09-10 10:00:00
1,1,2021-09-10,1030,18.6,18.5,100,931.7,700,931.7,0,19.4,18.6,1080,18.5,2021-09-10 10:30:00
1,1,2021-09-10,1100,19.4,18.8,94.6,931.5,702,931.5,0,20.1,18.5,1112,19.4,2021-09-10 11:00:00
1,1,2021-09-10,1130,20.1,18.5,86.9,931.2,704,931.2,0,20.5,17.8,1134,20,2021-09-10 11:30:00
1,1,2021-09-10,1200,23.6,20.3,75.2,930.7,707,930.8,0,24.4,19,1266,23.6,2021-09-10 12:00:00
1,1,2021-09-10,1230,28.1,22.8,65.3,930.4,712,930.4,0,30.4,20.9,1432,28,2021-09-10 12:30:00
1,1,2021-09-10,1300,28.4,22.2,59.5,930,715,930,0,30.4,19.8,1442,28.4,2021-09-10 13:00:00
1,1,2021-09-10,1330,28.3,22,59.4,929.9,716,929.9,0,30,19.6,1436,28.2,2021-09-10 13:30:00
1,1,2021-09-10,1400,28.1,22.1,60.7,929.5,719,929.5,0,29.7,19.8,1436,28,2021-09-10 14:00:00
1,1,2021-09-10,1430,28,23.9,72.8,929,723,929.1,0,31.3,22.6,1456,27.9,2021-09-10 14:30:00
1,1,2021-09-10,1500,27.8,24.1,74.8,928.7,726,928.8,0,31.2,22.9,1454,27.7,2021-09-10 15:00:00
1,1,2021-09-10,1530,27.3,19.7,51.2,928.4,729,928.4,0,27.4,16.3,1401,27.2,2021-09-10 15:30:00
1,1,2021-09-10,1600,26.8,19.3,51.2,928.2,731,928.2,0,26.7,15.9,1385,26.7,2021-09-10 16:00:00
1,1,2021-09-10,1630,26.4,19.3,53.4,928,732,928.1,0,26.4,16.1,1374,26.3,2021-09-10 16:30:00
1,1,2021-09-10,1700,26.3,19.1,52.8,928,732,928,0,26.2,15.9,1372,26.2,2021-09-10 17:00:00
1,1,2021-09-10,1730,26,19.2,54.3,928.2,732,928.2,0,26.1,16.1,1361,26,2021-09-10 17:30:00
1,1,2021-09-10,1800,25.8,22,72.6,928,732,928.1,0,27.3,20.5,1379,25.8,2021-09-10 18:00:00
1,1,2021-09-10,1830,25.3,22.4,79.2,928,732,928.1,0,26.9,21.4,1367,25.3,2021-09-10 18:30:00
1,1,2021-09-10,1900,25.1,22.5,81.3,928.2,731,928.3,0,26.7,21.6,1359,25,2021-09-10 19:00:00
1,1,2021-09-10,1930,25.1,22.5,81.3,928.2,731,928.3,0,26.7,21.6,1360,25,2021-09-10 19:30:00
1,1,2021-09-10,2000,24.7,22.2,81.7,928.5,728,928.6,0,26.1,21.4,1343,24.7,2021-09-10 20:00:00
1,1,2021-09-10,2030,24.3,21.8,81.6,929,724,929.1,0,25.4,20.9,1321,24.3,2021-09-10 20:30:00
1,1,2021-09-10,2100,23.9,21.5,82,929.4,721,929.4,0,25.2,20.7,1302,23.9,2021-09-10 21:00:00
1,1,2021-09-10,2130,23.5,21.2,82.3,929.7,716,929.8,0,24.5,20.3,1280,23.4,2021-09-10 21:30:00
1,1,2021-09-10,2200,23.3,21.1,83,929.9,715,929.9,0,24.3,20.2,1272,23.2,2021-09-10 22:00:00
1,1,2021-09-10,2230,23,20.9,83.9,930.2,713,930.2,0,24.1,20.2,1260,23,2021-09-10 22:30:00
1,1,2021-09-10,2300,22.6,20.6,83.8,930.4,711,930.4,0,23.6,19.7,1240,22.6,2021-09-10 23:00:00
1,1,2021-09-10,2330,22.3,20.5,85,930.4,711,930.4,0,23.3,19.7,1231,22.3,2021-09-10 23:30:00
1,1,2021-09-11,0000,22,20.1,85.3,930.5,710,930.5,0,22.8,19.4,1215,21.9,2021-09-11 00:00:00
1,1,2021-09-11,0030,21.7,19.9,85.7,930.7,708,930.8,0,22.4,19.2,1200,21.6,2021-09-11 00:30:00
1,1,2021-09-11,0100,21.6,19.9,86.5,930.7,707,930.8,0,22.5,19.3,1200,21.6,2021-09-11 01:00:00
1,1,2021-09-11,0130,21.6,19.8,86.2,930.7,708,930.8,0,22.3,19.2,1197,21.5,2021-09-11 01:30:00
1,1,2021-09-11,0200,21.6,19.8,86.1,930.7,708,930.7,0,22.3,19.1,1198,21.5,2021-09-11 02:00:00
1,1,2021-09-11,0230,21.8,20,86.2,930.7,708,930.7,0,22.5,19.4,1205,21.7,2021-09-11 02:30:00
1,1,2021-09-11,0300,19.5,17.8,86.3,930.7,708,930.7,0,19.7,17.1,1115,19.4,2021-09-11 03:00:00
1,1,2021-09-11,0330,16.8,15.4,87.7,931,706,931,0,16.8,14.7,1005,16.7,2021-09-11 03:30:00
1,1,2021-09-11,0400,15.6,14.6,90.9,931.2,704,931.2,0,15.8,14.1,958,15.5,2021-09-11 04:00:00
1,1,2021-09-11,0430,14.1,13.7,93,931.2,704,931.2,0,14.4,13,918,14.1,2021-09-11 04:30:00
1,1,2021-09-11,0500,13.7,13,93,931.2,704,931.2,0,14,12.6,887,13.7,2021-09-11 05:00:00
1,1,2021-09-11,0530,13.5,13,95.7,931.2,703,931.3,0,13.8,12.8,877,13.4,2021-09-11 05:30:00
1,1,2021-09-11,0600,12.3,11.6,93.1,931.5,701,931.6,0,12.6,11.2,826,12.3,2021-09-11 06:00:00
1,1,2021-09-11,0630,11.2,10.5,93.2,931.7,698,931.8,0,11.4,10.1,779,11.1,2021-09-11 06:30:00
1,1,2021-09-11,0700,10.7,10.2,95.1,932,697,932.1,0,10.9,9.9,757,10.6,2021-09-11 07:00:00
1,1,2021-09-11,0730,10.6,10.2,95.9,932.2,695,932.3,0,11,10,753,10.6,2021-09-11 07:30:00
1,1,2021-09-11,0800,12.4,12.4,100,932.5,692,932.5,0,13,12.4,825,12.4,2021-09-11 08:00:00
1,1,2021-09-11,0830,14.8,14.7,100,932.5,692,932.5,0,15.4,14.8,918,14.7,2021-09-11 08:30:00
1,1,2021-09-11,0900,15,14.9,100,932.7,692,932.7,0,15.6,15,925,14.9,2021-09-11 09:00:00
1,1,2021-09-11,0930,15.1,14.9,98.9,932.7,691,932.8,0,15.7,14.9,928,15.1,2021-09-11 09:30:00
1,1,2021-09-11,1000,17.2,17.1,100,932.7,691,932.8,0,17.9,17.2,1011,17.1,2021-09-11 10:00:00
1,1,2021-09-11,1030,19.5,19.5,100,932.5,692,932.5,0,20.5,19.5,1109,19.5,2021-09-11 10:30:00
1,1,2021-09-11,1100,19.9,19.7,98.6,932,696,932.1,0,20.9,19.7,1129,19.9,2021-09-11 11:00:00
1,1,2021-09-11,1130,20.1,19.7,96.5,931.7,700,931.8,0,21,19.6,1138,20.1,2021-09-11 11:30:00
1,1,2021-09-11,1200,23.4,22.7,94.8,931,706,931.1,0,25.2,22.5,1280,23.4,2021-09-11 12:00:00
1,1,2021-09-11,1230,27.6,25.4,84.9,930.2,712,930.3,0,32.6,24.9,1448,27.6,2021-09-11 12:30:00
1,1,2021-09-11,1300,27.9,25.2,81.2,929.7,717,929.8,0,32.7,24.4,1459,27.9,2021-09-11 13:00:00
1,1,2021-09-11,1330,27.8,25.4,83.3,929.2,721,929.4,0,32.7,24.7,1462,27.8,2021-09-11 13:30:00
1,1,2021-09-11,1400,27.6,25.4,86,928.5,727,928.6,0,32.8,25.1,1464,27.6,2021-09-11 14:00:00
1,1,2021-09-11,1430,27.6,25.6,86,928.2,730,928.3,0,32.8,25.1,1471,27.6,2021-09-11 14:30:00
1,1,2021-09-11,1500,27.3,25.4,86.5,928,732,928,0,32.2,24.9,1461,27.3,2021-09-11 15:00:00
1,1,2021-09-11,1530,27.2,25.3,87,927.7,735,927.7,0,32.1,24.9,1461,27.2,2021-09-11 15:30:00
1,1,2021-09-11,1600,26.7,24.7,85.9,927.5,737,927.6,0,30.8,24.1,1440,26.7,2021-09-11 16:00:00
1,1,2021-09-11,1630,26.5,24.7,86.8,927.2,739,927.3,0,30.2,24.1,1435,26.4,2021-09-11 16:30:00
1,1,2021-09-11,1700,26.3,24.6,87.5,927,740,927.1,0,30.1,24.1,1432,26.3,2021-09-11 17:00:00
1,1,2021-09-11,1730,26,24.2,86.6,927,740,927.1,0,29.3,23.6,1419,26,2021-09-11 17:30:00
1,1,2021-09-11,1800,25.9,24.2,87.1,927,740,927.1,0,29.2,23.6,1415,25.9,2021-09-11 18:00:00
1,1,2021-09-11,1830,25.2,23.5,87.1,927.2,740,927.3,0,27.6,22.9,1383,25.2,2021-09-11 18:30:00
1,1,2021-09-11,1900,25.2,23.5,87,927.2,740,927.2,0,27.6,22.9,1387,25.2,2021-09-11 19:00:00
1,1,2021-09-11,1930,25.1,23.2,85.4,927.4,738,927.4,0,27.2,22.5,1377,25.1,2021-09-11 19:30:00
1,1,2021-09-11,2000,24.8,22.7,84.6,927.5,736,927.6,0,26.3,22,1361,24.8,2021-09-11 20:00:00
1,1,2021-09-11,2030,24.4,22.4,84.6,927.7,734,927.8,0,26,21.7,1344,24.4,2021-09-11 20:30:00
1,1,2021-09-11,2100,23.9,21.8,84.3,928.2,732,928.2,0,25.1,21.1,1317,23.8,2021-09-11 21:00:00
1,1,2021-09-11,2130,23.6,21.6,84.8,928.4,730,928.4,0,24.9,20.9,1304,23.6,2021-09-11 21:30:00
1,1,2021-09-11,2200,23.1,21,84.1,928.4,729,928.4,0,24.3,20.3,1282,23.1,2021-09-11 22:00:00
1,1,2021-09-11,2230,22.9,21,85,928.5,729,928.5,0,24,20.2,1275,22.9,2021-09-11 22:30:00
1,1,2021-09-11,2300,22.6,20.6,85.3,928.4,729,928.4,0,23.5,20,1262,22.5,2021-09-11 23:00:00
1,1,2021-09-11,2330,22.3,20.5,85.8,928.5,729,928.5,0,23.3,19.8,1252,22.3,2021-09-11 23:30:00
1,1,2021-09-12,0000,21.9,20.1,85.8,928.5,727,928.6,0,22.8,19.4,1235,21.9,2021-09-12 00:00:00
1,1,2021-09-12,0030,21.6,19.9,86.3,928.7,727,928.6,0,22.5,19.3,1224,21.6,2021-09-12 00:30:00
1,1,2021-09-12,0100,21.6,20,86.8,928.5,728,928.6,0,22.5,19.3,1224,21.6,2021-09-12 01:00:00
1,1,2021-09-12,0130,21.5,19.8,86.5,928.7,727,928.6,0,22.4,19.2,1218,21.5,2021-09-12 01:30:00
1,1,2021-09-12,0200,21.6,19.9,86.5,928.7,726,928.8,0,22.5,19.3,1221,21.6,2021-09-12 02:00:00
1,1,2021-09-12,0230,21.6,19.9,86.4,928.7,726,928.8,0,22.5,19.2,1220,21.6,2021-09-12 02:30:00
1,1,2021-09-12,0300,19.5,18,87.3,928.9,724,928.9,0,19.9,17.3,1136,19.5,2021-09-12 03:00:00
1,1,2021-09-12,0330,16.9,15.7,88.6,929.2,722,929.2,0,17.1,15,1032,16.9,2021-09-12 03:30:00
1,1,2021-09-12,0400,15.3,14.4,91.8,929.2,722,929.2,0,15.6,14,970,15.3,2021-09-12 04:00:00
1,1,2021-09-12,0430,14.8,14.1,93.7,929.2,722,929.3,0,15.1,13.8,950,14.7,2021-09-12 04:30:00
1,1,2021-09-12,0500,13.6,12.9,93.5,929.2,721,929.3,0,13.8,12.6,902,13.5,2021-09-12 05:00:00
1,1,2021-09-12,0530,13.4,13,96,929.4,720,929.4,0,13.9,12.8,898,13.4,2021-09-12 05:30:00
1,1,2021-09-12,0600,12.2,11.5,93.4,929.4,720,929.4,0,12.4,11.1,845,12.1,2021-09-12 06:00:00
